qseqid,group7057,group3478,group3762,group6361,group5266,group6362,group6363,group6364,group6365,group6366,group9064,group6371,group6372,group6374,group5606,group5607,group5608,group3611,group3645,group3644,group3643,group3641,group3640,group3639,group3638,group3637,group3635,group6378,group6381,group3614,group3612,group7092,group3755,group3752,group5700,group6390,group6392,group8281,group7302,group157,group6515,group6514,group6513,group6511,group6510,group152,group151,group6508,group6507,group6506,group6505,group6504,group6503,group6502,group6501,group134,group6499,group6498,group6497,group6496,group6495,group6494,group6493,group6492,group6491,group6490,group6489,group6488,group95,group62,group14,group12,group11,group10,group5999,group6417,group5678,group1251,group6456,group6455,group6454,group6453,group6452,group6451,group6450,group6449,group6448,group6447,group6444,group6443,group6438,group6437,group5490,group5485,group4298,group4297,group6345,group6348,group6349,group6350,group6351,group6352,group6353,group6355,group6356,group6357
group6378,0.180710101593,0.176398375372,0.00871511431417,0.0323529353732,0.208976706549,0.187008967567,0.254918857511,0.183610973375,0.299441585572,0.196166322671,0.112456255024,0.244906832647,0.412193505958,0.272907267792,0.387469754611,0.325873931003,0.356061938319,0.143005287332,0.110092844326,0.16435902217,0.191437350942,0.169567920347,0.316610106403,0.0724289011064,0.329670585354,0.266291044813,0.509489762342,1.0,0.213287519496,0.0885391838871,0.176471279047,0.179502463422,0.15007400869,0.226222338175,0.180709104695,0.139077447214,0.369127318293,0.0570054898927,0.000682253193504,0.316293329435,0.466724601154,0.0725967991798,0.257841788054,0.491258087586,0.385619244946,0.178661666219,0.293102293902,0.361894147463,0.390160714536,0.435186829096,0.286583028365,0.14383591892,0.464125187703,0.142482670046,,0.203798741793,0.40023574688,0.165548884939,0.291418071001,0.209471785586,0.305177908221,0.45780116069,0.363672639578,0.371520630787,0.459718806449,0.378704397261,0.127983542583,0.400089889922,0.343427310227,0.102805036254,0.0321733439296,0.444728989578,0.326476972474,0.303802572122,0.0557277719999,0.44569847975,,0.2330068619,0.218625085758,0.319198762847,0.310015691219,0.30446594294,0.30493171687,0.286353072561,0.274859269982,0.258884235755,0.058817582585,0.266311931487,0.467294422763,0.323252732619,0.469530512089,0.227497137945,0.383469895005,0.115141772609,0.0989411390116,0.0985629145481,0.225428800376,0.217010661254,0.239535206103,0.217491326953,0.352712588156,0.344284815665,0.319581895877,0.225032955377,0.280357056223,0.313273159379
group6381,0.1685524737,0.0965242468824,0.0090115292148,0.0349947928743,0.0794640601551,0.133816499148,0.134425977199,0.0700260801818,0.168577154536,0.142634326808,0.0743527141568,0.184815404301,0.229481683775,0.136796263181,0.257041942461,0.280677430759,0.369296326869,0.0683925271626,0.0456491921659,0.0553352218659,0.0637801473743,0.122638079697,0.113653549546,0.0416668331774,0.173676589797,0.174870073821,0.155531473267,0.213287519496,1.0,0.0537994472224,0.315863066626,0.0218758032126,0.11121815006,0.466994500568,0.206480778691,0.0396231689126,0.223388192113,0.0235943274993,0.00156149170132,0.181910201395,0.338471980565,0.0565738492229,0.172129352519,0.267155197437,0.285871611841,0.0569094984901,0.114446563509,0.135141435107,0.169878619217,0.260972575256,0.146397559531,0.0762314392253,0.211894485986,0.0493696830276,,0.0900559354474,0.128266047806,0.11171598411,0.251283757099,0.0770886715767,0.0814200904997,0.138453232312,0.22039552065,0.290829646033,0.161349855012,0.129098256916,0.0597710768299,0.215253960896,0.335298852906,0.0809588223811,0.0229988964354,0.145508111481,0.134353733794,0.243435644004,0.0220282157088,0.221948609913,,0.208057106301,0.0837777882147,0.166897594693,0.118373025231,0.142266430712,0.145046326014,0.131087536057,0.184319501703,0.164303655364,0.0624641236284,0.201374414876,0.142207420006,0.287977357427,0.176426534777,0.0400333476387,0.109135879317,0.106937843205,0.104097412903,0.0852955968606,0.12300908371,0.153338776066,0.0807298438399,0.115685256279,0.161329889108,0.199478172879,0.233070756963,0.0797862382965,0.0753707704999,0.14095033626
group3614,0.098935892766,0.0382277729193,0.0112873959975,0.0198654016046,0.0920948958774,0.0366785713902,0.0998523989106,0.0448125813159,0.0980576926317,0.0954602800289,0.106892304922,0.107522089818,0.0729797822474,0.0468411198381,0.110865642893,0.110425665395,0.0728582738356,0.144888865907,0.157638466556,0.157848836664,0.147485447092,0.136619235326,0.192079793364,0.0371418299237,0.143713453339,0.122990566728,0.125015279908,0.0885391838871,0.0537994472224,1.0,0.097465358852,0.283572283292,0.397424474276,0.10363285571,0.0589446449437,0.01541669174,0.115282772113,0.0118850777352,0.00350977660481,0.125134760758,0.1143513669,0.0202352945525,0.0744968283123,0.0563423217598,0.0692144584329,0.0423236103682,0.0580353185039,0.041463904463,0.0518523985303,0.0791988160575,0.0494926721488,0.0288219165037,0.0600604591786,0.0629058281335,,0.111822375964,0.0542668173827,0.029361101939,0.0449747686793,0.0335610164969,0.0396669740198,0.0786226757107,0.118778521731,0.116290622015,0.0577855038701,0.0832291964186,0.0956159673566,0.124203148387,0.0424149603104,0.020416311855,0.0433213818003,0.0776379480795,0.0699807247986,0.066291851265,0.00387161553149,0.0736810379458,,0.0659081175084,0.0273235823693,0.0657012384605,0.056020844798,0.0294633501187,0.0442584636577,0.0455302889421,0.0518735401122,0.0715931029139,0.0447145427433,0.0751998000012,0.0316671390584,0.0425218655006,0.0398890094189,0.0219955215677,0.0538085464706,0.0260402643395,0.0389712419028,0.0441262181454,0.0546072412972,0.0355930591555,0.0218418958113,0.0457068534775,0.0477091186598,0.0540825458132,0.0643805037193,0.0397999946104,0.0611606795959,0.105059617588
group3612,0.165991639352,0.144845693958,0.00512167045236,0.317217013544,0.0508555945223,0.0803234072329,0.137640614746,0.105430095884,0.11326942465,0.0841047253027,0.103131321671,0.195256301461,0.152439223161,0.0680493652788,0.285906567118,0.232725676033,0.217812314776,0.240711693289,0.163649600377,0.261876382722,0.342913505942,0.21065618541,0.225781493268,0.304837875621,0.239845449118,0.130563342255,0.0650529014396,0.176471279047,0.315863066626,0.097465358852,1.0,0.226923998428,0.24518260531,0.164241269938,0.0401098222426,0.0705169509681,0.167926081607,0.0319273667316,6.2576897373e-05,0.122084683682,0.102607184606,0.0826439007176,0.117855210486,0.102316462195,0.235309354012,0.0361278496916,0.059546969161,0.248392395814,0.209331095823,0.163027523566,0.152319311051,0.131092991456,0.0496706355358,0.0814791801593,,0.147383043207,0.087119884553,0.0998957924624,0.07286408879,0.139564191602,0.0882825335124,0.0951019188504,0.199418146215,0.121042683261,0.0850856660399,0.102360723989,0.124087108544,0.126328550066,0.2265319581,0.164593362877,0.0613064293912,0.0451566162241,0.0568371907127,0.0737968563535,0.0120091393756,0.0876190100181,,0.241419474881,0.0404197827228,0.138566732538,0.148721666827,0.117594324114,0.151082031522,0.142608002276,0.124783262278,0.104246471793,0.106415771403,0.0778734002213,0.0244007700351,0.0461105625054,0.0460197023689,0.066812520726,0.106392731493,0.076728904519,0.0528562115733,0.118953355118,0.0671427726226,0.0197595864176,0.0510876744217,0.0780758298468,0.0998807516814,0.157719667513,0.0895899599166,0.0507943454694,0.0962233870957,0.110715384903
group7092,0.148059097292,0.148778169718,0.00558653554431,0.0493981591772,0.188110164972,0.0917117343074,0.186253680298,0.117173101689,0.202871414279,0.163610521034,0.234160725578,0.229645530855,0.120326930323,0.0497953821707,0.234429192528,0.211085573909,0.0893183005343,0.0731157658892,0.273258718788,0.3205737918,0.282806481075,0.272727364827,0.417520073037,0.183112028434,0.289852543483,0.30517658093,0.0882903108844,0.179502463422,0.0218758032126,0.283572283292,0.226923998428,1.0,0.492124020332,0.299218146311,0.0697615011247,0.0115813707895,0.21349153728,0.0373609970357,-0.000523880666627,0.185507911209,0.0662025500993,0.0973888515786,0.0477717197144,0.07879503201,0.0674288446283,0.029804157885,0.0635574431428,0.0495956830762,0.0716023619543,0.0539161006469,0.0594427723908,0.00221392702036,0.0742627867799,0.0316624400932,,0.285785983587,0.0564015600342,0.0321066346065,0.0109066835293,0.0853948180675,0.0863815836789,0.164962619343,0.26517503048,0.29232437116,0.123019180953,0.257830430655,0.352820771341,0.329606948025,0.0329346213897,0.223198743725,0.077432019602,0.135217293489,0.115748481205,0.104888675038,0.00436697420292,0.233703620025,,0.0752861374708,0.0801963139087,0.137750458575,0.152202365016,0.0426241203359,0.135492614737,0.187538628309,0.100140053608,0.213425474023,0.0320132453788,0.151818942407,0.0239940404206,0.108574348239,0.0641372602038,0.047445295055,0.218111011781,0.0222803540278,0.0382876447867,0.0548503362514,0.0689716480726,0.171391227185,0.0285263022341,0.191023176978,0.146429378745,0.141384175752,0.0824440143539,0.087336871601,0.129832274713,0.158242812407
group3755,0.0507015803385,0.0664576331164,0.00317622756074,0.0707152811364,0.132821879392,0.0823483736765,0.1444526087,0.0568224144588,0.137461429929,0.115995147818,0.0716887442469,0.245209687262,0.177243239502,0.106064550666,0.113939051031,0.087975494366,0.0737239833178,0.134158373013,0.141163675051,0.143682344986,0.115795744062,0.477956710645,0.7090877271,0.197237967586,0.333436602054,0.466997512349,0.0988155008604,0.15007400869,0.11121815006,0.397424474276,0.24518260531,0.492124020332,1.0,0.300213017943,0.172589659881,0.0426174818538,0.261916124825,0.0261810738471,0.000554551175051,0.259048953927,0.117221061617,0.132473992067,0.188010319471,0.0684530827853,0.0875625991415,0.0213731712065,0.0362177718271,0.0836083333207,0.116291858124,0.0903772547383,0.0937360875053,0.0561346598792,0.0656757442055,0.114081953219,,0.132246781427,0.0681134598496,0.0403674596144,0.0437796725729,0.0460026678041,0.112860013715,0.213565070141,0.394210417793,0.450467254209,0.188719684413,0.405994747631,0.739906745369,0.758017946255,0.0447113972869,0.152229725945,0.11876029501,0.237032882688,0.206978016827,0.357215581492,0.0264372106098,0.139082911481,,0.0756592536734,0.0949876161526,0.0645993860604,0.0646548635841,0.0273609504529,0.0682109409945,0.0649360238748,0.0691811010496,0.088398661853,0.0493626425694,0.0939411270271,0.0697110712087,0.0199872639115,0.0585963993262,0.0829965426978,0.20270401425,0.00897954513125,0.0929855399691,0.0882120846644,0.19229315763,0.0542624919017,0.0335412831022,0.101346715332,0.0670071071072,0.0714652201667,0.11590784046,0.14644003167,0.189800398701,0.0851054649974
group3752,0.37520472429,0.196629761692,0.012034808842,0.0464491529222,0.247241552754,0.126779534442,0.244649522685,0.134928901587,0.297371591711,0.25337145172,0.185072398004,0.313194395927,0.190953070925,0.142039759275,0.301229294706,0.367930958144,0.345360911137,0.164470639098,0.255064858877,0.2576897985,0.242092466978,0.157494323768,0.257261773817,0.0549491281191,0.333423962398,0.173040472921,0.168676971614,0.226222338175,0.466994500568,0.10363285571,0.164241269938,0.299218146311,0.300213017943,1.0,0.233226370539,0.143388084601,0.175793258702,0.0385314813188,0.000739904127967,0.245452670024,0.368423810456,0.0671260122452,0.214754850671,0.25849584418,0.31570530157,0.115725626019,0.166682809332,0.272116830101,0.36675304373,0.351969539799,0.207144627942,0.309302651845,0.261741384132,0.0720868525853,,0.26210229986,0.18299854187,0.1286465405,0.17103530194,0.14920359112,0.16378128739,0.173541038284,0.344815518333,0.298150999728,0.199189452462,0.251697257451,0.0921595794596,0.211730582922,0.193130713481,0.0256845187256,0.0195271816372,0.194838030478,0.188934724051,0.226223156096,0.00983922804819,0.262230412732,,0.354045590321,0.1787088752,0.265615569213,0.192841569942,0.1928869263,0.212939886671,0.205755448307,0.238948622818,0.282919651677,0.134135634541,0.277504569105,0.0937189838866,0.23086974721,0.183882211969,0.0854428421322,0.138026068242,0.11099591214,0.0834137276331,0.112213121829,0.192567064887,0.298199903986,0.147823346387,0.412750550765,0.352604719742,0.347352784078,0.319680663987,0.170282395315,0.163676733646,0.313004547704
group5700,0.202218557293,0.175563725191,0.00530486161507,0.0240633663367,0.219768335672,0.124179019027,0.306675712938,0.0964657573056,0.257026586943,0.279185108404,0.138951830658,0.145447512927,0.204517638807,0.210203539417,0.205507226126,0.203612515469,0.207892794496,0.0959731374442,0.117683009223,0.115909737549,0.152205141,0.14436998981,0.242297103104,0.0636504731741,0.251064473779,0.252461676113,0.235474617925,0.180709104695,0.206480778691,0.0589446449437,0.0401098222426,0.0697615011247,0.172589659881,0.233226370539,1.0,0.0447359462395,0.228952964574,0.0492086960777,0.00100360506123,0.287560100292,0.205437377975,0.0337019041275,0.349643748857,0.216236571815,0.173682206555,0.0566714481108,0.121090461808,0.100809165356,0.251801958671,0.235450966307,0.169335013113,0.287527694567,0.226630056963,0.196381673285,,0.183689125479,0.151770064089,0.226659344028,0.0679104073752,0.092703296074,0.058180553591,0.0944018740368,0.115130919708,0.197245174391,0.181959055513,0.173131786674,0.119198830951,0.327933792883,0.175130100952,0.0203523303544,0.0128016759689,0.214905231338,0.138173848055,0.187553997214,0.0188826765525,0.163708245725,,0.159328447355,0.168118680701,0.160350336196,0.135858139043,0.146535205406,0.211642615856,0.23103347099,0.24085582885,0.118806712649,0.0562074440308,0.184154181525,0.112808873935,0.236458004143,0.152658593676,0.109040134094,0.090072293877,0.119833450236,0.123467982034,0.0995728099401,0.0687347973424,0.22285986525,0.076886849133,0.162457177303,0.20964487119,0.193272674103,0.168035754619,0.222335793846,0.176261999783,0.121427532468
group6390,0.132755774754,0.0663627810787,-0.00052257764107,0.0224508002387,0.0453796622113,0.0723976559672,0.0696433587094,0.103908478695,0.0522750863441,0.058997400772,0.206263224819,0.0934366371913,0.0824343527628,0.0278123560885,0.0704216825019,0.0732445025915,0.0489360419241,0.162156706086,0.0118475428257,0.0266601437821,0.0423062799192,0.184540149364,0.129628162638,0.0139828625543,0.0642778977409,0.0823356033889,0.0309089832864,0.139077447214,0.0396231689126,0.01541669174,0.0705169509681,0.0115813707895,0.0426174818538,0.143388084601,0.0447359462395,1.0,0.115794057198,0.0348317470107,0.000229621965325,0.0890180272236,0.169094411349,0.0725877526479,0.204082001919,0.143131655947,0.138888813875,0.167448996047,0.146304044239,0.161072440909,0.299986898555,0.107116325238,0.111212796713,0.196268356591,0.0331095059514,0.00363699737296,,0.0289061713096,0.0702763583462,0.0683312924394,0.0434652798446,0.0634518115825,0.12571249087,0.101619515476,0.138116168753,0.0839966788711,0.0561489520351,0.0684269615817,0.028555488941,0.0295510634421,0.0163637569413,0.0146262413083,0.00714684685669,0.0405329365014,0.0970092596798,0.0572125741384,0.00359908132579,0.023472831463,,0.121040914726,0.0234249242631,0.0397926920718,0.0295831658431,0.0391806472335,0.0620055150508,0.048271698986,0.0799418222808,0.0347246199371,0.0475370849703,0.0500425900233,0.0359398051728,0.00742944511935,0.0230647438503,0.0720693983332,0.0689424048485,0.116484628533,0.0732177014862,0.172285394826,0.0564083755854,0.145118787633,0.0465213431783,0.115076941624,0.131903214006,0.123761911473,0.240783139666,0.121995820317,0.066170640845,0.0482334676769
group6392,0.146123953884,0.115051778887,0.0153599918182,0.0175978725568,0.529762971383,0.310255882311,0.233899986083,0.182104386796,0.295402761054,0.249202104055,0.133045198135,0.260679204118,0.344829345179,0.145024801411,0.473636459537,0.340358361437,0.299830571111,0.330871600234,0.1913140395,0.216209807207,0.28908884244,0.286076117118,0.275069701929,0.0577389639291,0.306533993462,0.336626633267,0.251942547789,0.369127318293,0.223388192113,0.115282772113,0.167926081607,0.21349153728,0.261916124825,0.175793258702,0.228952964574,0.115794057198,1.0,0.0517298020825,0.000513571820129,0.233500896296,0.303533346624,0.0571647970167,0.22740537796,0.188450716949,0.231470449033,0.165268069597,0.181141464454,0.129173829057,0.197587374093,0.168070219884,0.25377949573,0.105778279306,0.199877448637,0.0934012680305,,0.213188724646,0.174965225955,0.260297949542,0.162972800525,0.187215396701,0.211701533439,0.26399892561,0.256619640898,0.182476735338,0.300044353653,0.285331989872,0.142823788093,0.267814513805,0.168797119366,0.139741200651,0.0323103708458,0.219638940568,0.165708388118,0.316754027813,0.00386261816899,0.161684427691,,0.140306954223,0.169813954709,0.179748313707,0.168422665862,0.266535590519,0.22926864417,0.19619553541,0.196304100408,0.123968843732,0.0746937902622,0.118731141694,0.186658711593,0.109617284824,0.129013411968,0.0508835396291,0.237198032247,0.0862413515259,0.11971096006,0.105718216804,0.0944517044433,0.184280844989,0.128782106731,0.214610584548,0.302918092846,0.216801262018,0.158808370521,0.168789056644,0.207702159557,0.224003274314
group8281,0.0542121315783,0.0692240555226,0.0019359254595,0.00208426021391,0.027009969276,0.0535441246297,0.147449762775,0.04492117514,0.097210869877,0.0815121409795,0.0403134575628,0.0930437912543,0.101494081481,0.126827278455,0.104607706229,0.0705329912766,0.0817709563734,0.0581196243762,0.0818913601,0.0693988942485,0.0690609390328,0.0472581024826,0.0668348298896,0.0577591348219,0.0715018578783,0.0501180247145,0.103105435582,0.0570054898927,0.0235943274993,0.0118850777352,0.0319273667316,0.0373609970357,0.0261810738471,0.0385314813188,0.0492086960777,0.0348317470107,0.0517298020825,1.0,0.100491250175,0.0908597285839,0.0656563241715,0.00950113433128,0.0709350861044,0.0668307660187,0.049039927731,0.064906699868,0.0846007579555,0.0782208395391,0.0603770253628,0.10686984917,0.11717151262,0.106340799635,0.131267658411,0.055187537069,,0.094370243427,0.0957764267433,0.0853978330317,0.108649147137,0.0718615150337,0.0924881845005,0.12763463001,0.0773645703484,0.104258416334,0.119156398799,0.0999467267675,0.0447225084555,0.112800453534,0.017480869759,0.0473368798765,0.0244349568537,0.0858258893676,0.0537729140454,0.0713115849997,0.0149300199032,0.0417703235409,,0.0270029903842,0.0012069896672,0.0565690447103,0.0705831031536,0.0524956633851,0.0494210270524,0.0628990978675,0.114765624768,0.0462166001278,0.076772301223,0.0585297407108,0.127091546506,0.000834425645898,0.115271459036,0.028293423375,0.0542125468001,0.0642055691637,0.0588629241134,0.0454685622765,0.039238412691,0.0565245377674,0.0747005039852,0.111037385223,0.0469487144614,0.106487701967,0.115084810042,0.127335395841,0.0651012052564,0.044216657893
group7302,0.00576132630262,0.00337988855493,-0.000853631652473,0.0100676993105,0.00122024414929,0.00174441927815,0.00506794151316,0.00224576214996,0.00254285314461,0.00275532495555,0.00867354160139,0.00213959547882,0.00508986514557,0.0011765169818,0.00223109489711,0.00144184586741,0.00172803346445,0.00302660474007,0.000363490341293,0.000246959377695,0.00158999287094,0.012305746633,0.00353484523967,0.00168134347921,0.00224057667366,0.00175097484473,0.00325315676228,0.000682253193504,0.00156149170132,0.00350977660481,6.2576897373e-05,-0.000523880666627,0.000554551175051,0.000739904127967,0.00100360506123,0.000229621965325,0.000513571820129,0.100491250175,1.0,0.00562531017719,0.00319025407599,0.0175599825449,0.0026568251169,0.00270120702246,0.00414605008685,0.00400078108641,0.00278121184932,0.00177500520004,0.00160416928499,0.00184831480881,0.00290954008277,0.00274256034374,0.00211596523486,0.00139336270873,,0.0018689779244,0.00249178845724,0.00104968502311,0.00349609367191,0.00165361658491,0.00175854176302,0.00180277440617,0.00367759506378,0.00340121206146,0.0032533641686,0.00375663916494,0.00822400855465,0.00953740904451,0.000488435265758,0.00177939165067,0.0352246204878,0.00620136344285,0.00565586323941,0.00429563562979,0.154251193402,0.00166679923057,,0.00260995878424,-0.000437496230669,0.00224349803169,0.00193746614456,0.00102346124796,0.00200918174416,0.00137523115439,0.00420986500962,0.00307975527509,0.0051880388988,0.00515462969188,0.00161877131376,0.000523849414684,0.00477332526442,-0.000255441804229,0.00157075214623,0.00317840045392,0.00812514571188,0.00490627453944,0.000818796778779,0.00125728817931,0.00639247263843,0.00849566755216,0.00251069977386,0.00462624634272,0.00204133242534,0.00374492190626,0.00155426537398,0.00301533873206
group157,0.0453633420231,0.208509468459,0.00764641503935,0.041318515632,0.141449066812,0.190706539777,0.372932654566,0.159313183044,0.30348266123,0.242500943394,0.0981206366262,0.252438031419,0.270208146487,0.226309211203,0.316578071751,0.25538726056,0.378964140557,0.0693168397317,0.167862843839,0.180769796201,0.158571670779,0.215659676002,0.30189850317,0.0653971814544,0.296651283636,0.23488682161,0.256482374028,0.316293329435,0.181910201395,0.125134760758,0.122084683682,0.185507911209,0.259048953927,0.245452670024,0.287560100292,0.0890180272236,0.233500896296,0.0908597285839,0.00562531017719,1.0,0.482050933324,0.0764676152348,0.417085920343,0.373292491389,0.259511659364,0.262873599342,0.344724943418,0.230023044798,0.243599661131,0.312402077499,0.264680821714,0.186891955887,0.417512508123,0.168174999373,,0.317477180956,0.271718765513,0.234210812794,0.139797320385,0.205878579331,0.227975746994,0.332171967276,0.372608199287,0.303106000036,0.439587409867,0.438419484463,0.226757680901,0.302117973165,0.269854131504,0.101899024791,0.0559547294572,0.268763123265,0.167708200628,0.226656127661,0.026755388818,0.418512418123,,0.268231793615,0.260764413822,0.257862193848,0.241648529144,0.15704066908,0.349630010725,0.302089603107,0.360392344472,0.303487446234,0.134425716693,0.295396767581,0.293329761277,0.350971207609,0.320745459135,0.115536230469,0.256237397798,0.11215803587,0.0381778268518,0.0947792449574,0.195324433842,0.0231536991869,0.107589150158,0.227096895753,0.291552026598,0.0934958998814,0.311237362314,0.202463816179,0.306801586738,0.295288903296
group6515,0.0890766635315,0.190002236731,0.0110134150037,0.036196841065,0.226228393039,0.159881276158,0.429549429775,0.201518540344,0.405692990364,0.352559789117,0.259256312461,0.282945227735,0.396736259004,0.320217607633,0.41869066202,0.345011635727,0.496974175108,0.164030423847,0.169209136539,0.180521340757,0.237033941819,0.279788111139,0.420845082886,0.0848631419965,0.36073497731,0.265995966103,0.396263096559,0.466724601154,0.338471980565,0.1143513669,0.102607184606,0.0662025500993,0.117221061617,0.368423810456,0.205437377975,0.169094411349,0.303533346624,0.0656563241715,0.00319025407599,0.482050933324,1.0,0.155272879652,0.600456456199,0.644747683019,0.485481441052,0.375211663004,0.557019179282,0.424778284521,0.525543888594,0.633339060203,0.399235738104,0.363473070184,0.44985329543,0.296859874757,,0.373157959808,0.423020120716,0.252428907606,0.436314511971,0.326045681676,0.31030755996,0.479251368525,0.383692624252,0.540257063199,0.434677218409,0.349034246453,0.208251491254,0.507218916561,0.177242230905,0.106812985663,0.0427661415451,0.386997519361,0.298275517259,0.418903227007,0.0211986754619,0.367186778212,,0.42296867284,0.0226597639933,0.357786355388,0.300816819405,0.330180827497,0.316397232905,0.257152283385,0.293412027426,0.326093683332,0.190092172063,0.339986730817,0.376522174921,0.258926701823,0.361624303144,0.167495316178,0.35782177561,0.182987040928,0.188400905901,0.17560182572,0.270445012479,0.0291124690779,0.215556907409,0.209428538413,0.396969814916,0.122097568113,0.407899897154,0.284505771799,0.247324935636,0.425823968977
group6514,0.066552332824,0.0459912903776,0.0110856542108,0.0338066256203,0.0544256615786,0.0309034961364,0.0954030870795,0.0429860182763,0.0713333030992,0.0759879034153,0.250665218554,0.0710271132863,0.0603788650785,0.0495053847594,0.0833067536004,0.0711102521668,0.0823655035797,0.0609139857631,0.0495126349455,0.0520982633388,0.0658990851244,0.10676253747,0.117505274714,0.0219712807186,0.0785976814817,0.0545689646052,0.045535101961,0.0725967991798,0.0565738492229,0.0202352945525,0.0826439007176,0.0973888515786,0.132473992067,0.0671260122452,0.0337019041275,0.0725877526479,0.0571647970167,0.00950113433128,0.0175599825449,0.0764676152348,0.155272879652,1.0,0.132562809463,0.105449031353,0.0999439287444,0.116519087055,0.172367032204,0.0693528715241,0.12109720496,0.0853834907598,0.102878378612,0.075582090079,0.0644203034063,0.0630704475964,,0.0915044888443,0.0680289734034,0.0442738934358,0.0745219292858,0.0759928996875,0.0819500486675,0.103800826535,0.0992101805901,0.106017102352,0.0632708625892,0.0749205183433,0.0609075579584,0.0949160187948,0.0248347090998,0.0247794402856,0.0292580335849,0.0690180317826,0.0540003407513,0.0894222476785,0.00942720520152,0.0556721641683,,0.107578680977,0.00499383992711,0.0664706780398,0.0478028954597,0.0813376192873,0.0718337880408,0.062392241884,0.0640454379529,0.0529372138163,0.0264670021164,0.0525994536647,0.0518803935338,0.0413911182903,0.0512918485322,0.0166908537049,0.0529978445648,0.0506255683367,0.0538886916306,0.0511490365164,0.0601751231214,0.00683348768811,0.0405265738409,0.0514141940474,0.0717266012603,0.0234239398132,0.0680526862869,0.0765820527754,0.058176796076,0.0731139467841
group6513,0.122802159235,0.239737275509,0.00693020235892,0.0316823292841,0.207976430122,0.17958148249,0.57192119232,0.253294744697,0.449749993385,0.499744179388,0.397707366352,0.305007961118,0.323391397366,0.423696286196,0.391524644808,0.298861692245,0.334407298682,0.173207537817,0.155561472734,0.163302213238,0.207160299771,0.232813766508,0.398744068998,0.0991673420226,0.341703701028,0.292057666942,0.260805283596,0.257841788054,0.172129352519,0.0744968283123,0.117855210486,0.0477717197144,0.188010319471,0.214754850671,0.349643748857,0.204082001919,0.22740537796,0.0709350861044,0.0026568251169,0.417085920343,0.600456456199,0.132562809463,1.0,0.571068672113,0.508786631252,0.389762428171,0.490041903506,0.28591618514,0.593026788565,0.432308986702,0.322881055268,0.640672921946,0.304285324224,0.507369064366,,0.455784843129,0.386320802067,0.311029147922,0.2702898751,0.3842925904,0.243678928849,0.26245782628,0.305054487148,0.395526862844,0.285053608543,0.323134556767,0.222694502291,0.543691540805,0.108645752264,0.0840628267571,0.0570441005777,0.37566905612,0.303756196933,0.332074781223,0.0359834027432,0.223164962021,,0.407082403714,0.0263755190819,0.32894134852,0.24185893949,0.317493418036,0.339716066851,0.266051279306,0.302278916179,0.245392471395,0.132799017228,0.254259780955,0.205132077545,0.169801764971,0.223966228916,0.0813168276407,0.160582787644,0.146446026987,0.240294362426,0.197412282378,0.289918971322,0.0284779484336,0.210331516627,0.200546789361,0.336555732629,0.107411076843,0.288713618963,0.328206190014,0.303989814155,0.308346817912
group6511,0.0799692765036,0.123681062674,0.00724762088101,0.0395014463768,0.0819285869794,0.0854434923405,0.347076491987,0.162487237354,0.302306641846,0.263748582258,0.263323523985,0.175569893218,0.365925889574,0.276057364356,0.270683256081,0.250045639033,0.42623833316,0.10349423167,0.0545807164847,0.0763417364207,0.11786909174,0.155652450478,0.248958519979,0.0735116948967,0.312239854582,0.236719202028,0.480639233947,0.491258087586,0.267155197437,0.0563423217598,0.102316462195,0.07879503201,0.0684530827853,0.25849584418,0.216236571815,0.143131655947,0.188450716949,0.0668307660187,0.00270120702246,0.373292491389,0.644747683019,0.105449031353,0.571068672113,1.0,0.556218308987,0.232117905236,0.454131518448,0.473178621351,0.579222047031,0.640057016204,0.389812435656,0.320521083055,0.491731768668,0.37939538803,,0.291399545825,0.303413098953,0.270723555632,0.387250849645,0.385239950604,0.303387708747,0.397462774142,0.317558303173,0.407440058345,0.414323833745,0.31197016287,0.152418886024,0.479202628093,0.197151591452,0.0616073432851,0.03253229994,0.449864558878,0.2995647279,0.351629992402,0.0347271106542,0.405432684482,,0.300766920218,0.0234448720052,0.36263206045,0.283602952909,0.342237795548,0.351767629049,0.280821562925,0.290375059676,0.312707039296,0.103466215122,0.341436061335,0.284588227642,0.396481728353,0.420720247857,0.200958930105,0.290344324997,0.078743834033,0.115047255202,0.111302836122,0.154150604154,0.0368720432342,0.171460666868,0.206690771633,0.436767027039,0.114771421824,0.320593859165,0.246261550227,0.165898150582,0.242664835372
